FECHA|TIPO_ACTOR|CODIGO_MUNICIPIO|NOMBRE_MUNICIPIO|CODIGO_DEPARTAMENTO|NOMBRE_DEPARTAMENTO|ESTADO_TRAMITE|REGISTRO|COD_TRAMITE|DESCRIPCIÓN|CANTIDAD
2024/05/19|OA|76563000|PRADERA|76|VALLE DEL CAUCA|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|8
2024/05/19|OA|76834000|TULUA|76|VALLE DEL CAUCA|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|14
2024/05/19|OA|76892000|YUMBO|76|VALLE DEL CAUCA|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|12
2024/05/19|OA|76892000|YUMBO|76|VALLE DEL CAUCA|APROBADO|RNC|35|TRAMITE CERTIFICADO APTITUD EN CONDUCCION|5
2024/05/19|OA|8001000|BARRANQUILLA|8|ATLANTICO|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|270
2024/05/19|OA|8001000|BARRANQUILLA|8|ATLANTICO|APROBADO|RNC|35|TRAMITE CERTIFICADO APTITUD EN CONDUCCION|1
2024/05/19|OA|8001000|BARRANQUILLA|8|ATLANTICO|RECHAZADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|5
2024/05/19|OA|8078000|BARANOA|8|ATLANTICO|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|4
2024/05/19|OA|8078000|BARANOA|8|ATLANTICO|APROBADO|RNC|35|TRAMITE CERTIFICADO APTITUD EN CONDUCCION|1
2024/05/19|OA|81065000|ARAUQUITA|81|ARAUCA|APROBADO|RNC|35|TRAMITE CERTIFICADO APTITUD EN CONDUCCION|1
2024/05/19|OA|85001000|YOPAL|85|CASANARE|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|24
2024/05/19|OA|85010000|AGUAZUL|85|CASANARE|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|8
2024/05/19|OA|8573000|PUERTO COLOMBIA|8|ATLANTICO|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|7
2024/05/19|OA|8634000|SABANAGRANDE|8|ATLANTICO|APROBADO|RNC|35|TRAMITE CERTIFICADO APTITUD EN CONDUCCION|1
2024/05/19|OA|8638000|SABANALARGA|8|ATLANTICO|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|3
2024/05/19|OA|8638000|SABANALARGA|8|ATLANTICO|APROBADO|RNC|35|TRAMITE CERTIFICADO APTITUD EN CONDUCCION|2
2024/05/19|OA|86749000|SIBUNDOY|86|PUTUMAYO|APROBADO|RNC|35|TRAMITE CERTIFICADO APTITUD EN CONDUCCION|2
2024/05/19|OA|8758000|SOLEDAD|8|ATLANTICO|APROBADO|RNA|21|TRAMITE REVISION TECNICO MECANICA|67
2024/05/19|OT|11001000|BOGOTA|11|BOGOTA D.C.|APROBADO|RNA|16|TRAMITE TRASPASO|1
2024/05/19|OT|11001000|BOGOTA|11|BOGOTA D.C.|APROBADO|RNMA|323|EXPEDICIÓN GUÍA DE MOVILIZACIÓN O TRÁNSITO DE MAQUINARIA - CIUDADANO|50
2024/05/19|OT|11001000|BOGOTA|11|BOGOTA D.C.|APROBADO|RNPNJ|233|TRÁMITE SOLICITUD REGISTRO ORGANISMO DE APOYO|1
2024/05/19|OT|11001000|BOGOTA|11|BOGOTA D.C.|RECHAZADO|RNMA|323|EXPEDICIÓN GUÍA DE MOVILIZACIÓN O TRÁNSITO DE MAQUINARIA - CIUDADANO|9
2024/05/19|OT|20400000|LA JAGUA DE IBIRICO|20|CESAR|APROBADO|RNA|9|TRAMITE MATRICULA INICIAL|12
2024/05/19|OT|20400000|LA JAGUA DE IBIRICO|20|CESAR|RECHAZADO|RNA|9|TRAMITE MATRICULA INICIAL|1
2024/05/19|OT|76001000|CALI|76|VALLE DEL CAUCA|APROBADO|RNA|22|TRAMITE CERTIFICADO TRADICION|1
2024/05/19|TRANSVERSAL|11001000|BOGOTA|11|BOGOTA D.C.|APROBADO|TRANSVERSAL|22|PERMISO CIRCULACIÓN RESTRINGIDA|1
2024/05/19|TRANSVERSAL|11001000|BOGOTA|11|BOGOTA D.C.|APROBADO|TRANSVERSAL|4|MODIFICACIÓN CIUDADANO|84
